id,ruolo,nome,squadra,pg,mv,mf,gf,gs,rp,rc,rpiu,rmeno,ass,amm,esp,au
7135,C,Stanciu,Genoa,4,5.5,4.75,0,0,0,1,0,1,0,0,0,0
6633,C,Pierret,Lecce,1,6,6,0,0,0,0,0,0,0,0,0,0
6222,C,Rafia,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0
6645,C,Marchwinski,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0
6678,C,Liberali,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,C,Arena,Pisa,0,0,0,0,0,0,0,0,0,0,0,0,0
4890,C,Tameze,Torino,17,5.65,5.59,0,0,0,0,0,0,0,3,0,0
5007,C,Ilic,Torino,8,6,5.88,0,0,0,0,0,0,0,2,0,0
5824,C,Pafundi,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
7177,C,Santiago,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,C,Kastanos,Verona,1,6,6,0,0,0,0,0,0,0,0,0,0
6618,C,Cissè A.,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,C,Rog,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0
6677,C,Adzic,Juventus,4,6.12,6.88,1,0,0,0,0,0,0,0,0,0
7025,C,Cuenca H.,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0
5610,C,Vranckx,Sassuolo,14,5.64,5.57,0,0,0,0,0,0,0,2,0,0
5561,C,Stengs,Pisa,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
6538,C,Onana J.,Genoa,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0
7276,C,Cremaschi,Parma,1,6,6,0,0,0,0,0,0,0,0,0,0
7319,C,Fofana Sa.,Lecce,2,5.5,5.5,0,0,0,0,0,0,0,0,0,0
7345,C,Przyborek,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
7357,C,Lahdo,Como,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,A,Simeone,Torino,32,6.08,7.09,11,0,0,0,0,0,0,1,0,0
7023,A,Pellegrino M.,Parma,37,5.99,6.65,9,0,0,1,1,0,0,5,0,0
2841,A,Vlahovic,Juventus,18,6.14,7.31,7,0,0,1,1,0,0,0,0,0
5455,A,Moreo,Pisa,35,5.99,6.56,7,0,0,2,2,0,0,2,0,0
2369,A,Thauvin,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,A,Lukaku,Napoli,1,7,9.5,1,0,0,0,0,0,0,1,0,0
4730,A,Lookman,Atalanta,10,5.8,6.4,2,0,0,0,0,0,0,0,0,0
7199,A,Kilicsoy,Cagliari,16,6.03,6.78,4,0,0,0,0,0,0,1,0,0
4179,A,Gonzalez N.,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
5515,A,Okereke,Cremonese,10,5.9,6.5,2,0,0,0,0,0,0,0,0,0
6822,A,Ekhator,Genoa,25,5.96,6.28,3,0,0,0,0,0,0,3,0,0
2678,A,Fullkrug,Milan,19,5.76,5.76,1,0,0,1,0,1,0,0,0,0
7347,A,Bowie,Verona,14,5.96,6.79,4,0,0,0,0,0,0,1,0,0
7313,A,Ratkov,Lazio,7,5.64,5.64,0,0,0,0,0,0,0,0,0,0
7252,A,Stulic,Lecce,30,5.73,6.12,4,0,0,1,1,0,0,1,0,0
6981,A,Vaz,Roma,7,5.93,6.36,1,0,0,0,0,0,0,0,0,0
6229,A,Tourè E.,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0
7001,A,N'Dri,Lecce,17,5.82,6.09,2,0,0,0,0,0,0,3,0,0
7249,A,Buksa,Udinese,21,5.88,6.24,3,0,0,0,0,0,0,3,0,0
7127,A,Addai,Como,12,5.96,6.54,3,0,0,0,0,0,0,4,0,0
2155,A,Cutrone,Parma,14,5.71,5.93,1,0,0,0,0,0,0,0,0,0
6409,A,Beltran L.,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,A,Sanchez,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
6215,A,Lucca,Napoli,9,5.72,6,1,0,0,0,0,0,0,1,0,0
6836,A,Meister,Pisa,27,5.65,5.83,2,0,0,0,0,0,0,2,0,0
6205,A,Mulattieri,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0
441,A,Belotti,Cagliari,4,6.12,7.62,2,0,0,1,1,0,0,0,0,0
7272,A,Gueye,Udinese,13,5.77,5.92,1,0,0,0,0,0,0,2,0,0
7374,A,Mendy P.,Cagliari,8,5.94,6.62,2,0,0,0,0,0,0,1,0,0
785,A,Immobile,Bologna,6,5.58,5.5,0,0,0,0,0,0,0,1,0,0
6628,A,Taremi,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0
6227,A,Okafor,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0
7153,A,Lind,Pisa,0,0,0,0,0,0,0,0,0,0,0,0,0
6653,A,Bravo,Udinese,4,6,6.62,1,0,0,0,0,0,0,1,0,0
6159,A,Sarr A.,Verona,29,5.67,5.64,0,0,0,0,0,0,0,0,1,0
6314,A,Openda,Juventus,14,5.79,6,1,0,0,0,0,0,0,0,0,0
7344,A,Stojilkovic,Pisa,12,5.58,5.58,0,0,0,0,0,0,0,0,0,0
6459,A,Karlsson,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
5297,A,Luvumbo,Cagliari,10,5.8,5.8,0,0,0,0,0,0,0,0,0,0
247,A,Pavoletti,Cagliari,6,6,6.42,1,0,0,0,0,0,0,1,0,0
5512,A,De Luca,Cremonese,1,7,10,1,0,0,1,1,0,0,0,0,0
647,A,Dzeko,Fiorentina,8,5.62,5.56,0,0,0,0,0,0,0,1,0,0
6213,A,Brenner,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
6644,A,Rocha Livramento,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
6519,A,Camarda,Lecce,18,5.67,5.64,1,0,0,1,0,1,0,1,0,0
1842,A,Pierini,Sassuolo,4,6,5.88,0,0,0,0,0,0,0,1,0,0
5845,A,Alvarez A.,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0
313,A,Morata,Como,17,5.5,5.21,0,0,0,1,0,1,0,2,1,0
7239,A,Braschi,Fiorentina,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0
7264,A,Ambrosino,Napoli,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
6555,A,Moumbagna,Cremonese,5,5.6,5.6,0,0,0,0,0,0,0,0,0,0
7338,A,Albarracin,Cagliari,2,6,6,0,0,0,0,0,0,0,0,0,0
7381,A,Mikolajewski,Parma,1,6,6,0,0,0,0,0,0,0,0,0,0
7027,A,Azon,Como,0,0,0,0,0,0,0,0,0,0,0,0,0
6657,A,Gabrielloni,Como,0,0,0,0,0,0,0,0,0,0,0,0,0
7134,A,Nasti,Cremonese,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,A,Milik,Juventus,2,6,6,0,0,0,0,0,0,0,0,0,0
7171,A,Buffon L.,Pisa,0,0,0,0,0,0,0,0,0,0,0,0,0
7152,A,Bonfanti N.,Pisa,0,0,0,0,0,0,0,0,0,0,0,0,0
7158,A,Moro L.,Sassuolo,6,5.58,5.5,0,0,0,0,0,0,0,1,0,0
7159,A,Skjellerup,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0
6635,A,Pizarro,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
7183,A,Aboukhlal,Torino,11,5.77,5.64,0,0,0,0,0,0,0,4,0,0
7213,A,Frigan,Parma,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,A,Kouamè,Fiorentina,1,6,6,0,0,0,0,0,0,0,0,0,0
7262,A,Balentien,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0
7277,A,Arena A.,Roma,1,6,6,0,0,0,0,0,0,0,0,0,0
7309,A,Isaac,Verona,1,6,6,0,0,0,0,0,0,0,0,0,0
7317,A,Trepy,Cagliari,3,5.67,5.67,0,0,0,0,0,0,0,0,0,0
7368,A,Vermesan,Verona,1,6.5,6.5,0,0,0,0,0,0,0,0,0,0
7388,A,Mosconi,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0
696,A,Balotelli,Genoa,3,6,5.83,0,0,0,0,0,0,0,2,0,0
6648,A,Jasim,Como,0,0,0,0,0,0,0,0,0,0,0,0,0
6658,A,Gioacchini,Como,0,0,0,0,0,0,0,0,0,0,0,0,0
6565,A,Ankeye,Genoa,1,6,6,0,0,0,0,0,0,0,0,0,0
2012,A,Milik,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
383,A,Petagna,Monza,7,5.36,5.29,0,0,0,0,0,0,0,1,0,0
6603,A,Joao Costa,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
6635,A,Pizarro,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
6490,A,Cruz,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
5436,A,Raimondo,Venezia,1,6,6,0,0,0,0,0,0,0,0,0,0
6827,A,Njie,Torino,9,6,5.94,0,0,0,0,0,0,0,1,0,0
6910,A,Kowalski,Parma,0,0,0,0,0,0,0,0,0,0,0,0,0
537,A,Sansone,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0
7015,A,Pedrola,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
7026,A,Salama,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0
7027,A,Azon,Como,0,0,0,0,0,0,0,0,0,0,0,0,0
572,P,Meret,Napoli,11,6.23,5.18,0,12,0,0,0,0,1,1,0,0
6893,D,Kempf,Como,29,6.12,6.52,4,0,0,0,0,0,1,3,0,0
5526,D,Scalvini,Atalanta,24,6.06,6.44,3,0,0,0,0,0,1,2,0,0
6956,D,Solet,Udinese,34,6.18,6.4,3,0,0,1,1,0,1,1,0,1
554,D,Zappacosta,Atalanta,35,6.06,6.3,3,0,0,0,0,0,1,3,0,0
5513,D,Dumfries,Inter,19,6.11,6.58,3,0,0,0,0,0,1,2,0,0
4317,D,N'Dicka,Roma,31,6.08,6.32,3,0,0,0,0,0,1,5,0,0
2160,D,Gosens,Fiorentina,25,5.92,6.28,3,0,0,0,0,0,1,2,0,0
6766,D,Kelly L.,Juventus,35,6.01,6.07,1,0,0,0,0,0,1,4,0,0
4994,D,Vojvoda,Como,27,6.02,6.24,2,0,0,0,0,0,1,2,0,0
5877,D,Carlos Augusto,Inter,28,6.12,6.16,1,0,0,0,0,0,1,6,0,0
2816,D,Di Lorenzo,Napoli,26,6.08,6.33,2,0,0,0,0,0,1,1,0,0
5427,D,Gutierrez,Napoli,21,5.98,6.17,1,0,0,0,0,0,1,0,0,0
4210,D,Mina,Cagliari,26,6,6.17,2,0,0,0,0,0,1,3,1,0
5435,D,Moreno Alb.,Como,16,6.06,6.38,2,0,0,0,0,0,1,4,0,0
6642,D,Coco,Torino,35,5.84,5.91,1,0,0,0,0,0,1,3,0,0
393,D,Luperto,Cremonese,34,5.84,5.9,1,0,0,0,0,0,1,4,0,0
4751,D,Tomori,Milan,32,5.97,5.88,0,0,0,0,0,0,1,6,1,0
2724,D,Buongiorno,Napoli,32,5.89,5.88,0,0,0,0,0,0,1,3,0,0
7155,D,Muharemovic,Sassuolo,32,5.91,5.89,2,0,0,0,0,0,1,7,0,2
6660,D,Marcandalli,Genoa,31,5.87,5.84,0,0,0,0,0,0,1,4,0,0
6814,D,Norton-Cuffy,Genoa,27,5.93,6.09,2,0,0,0,0,0,1,3,1,0
4887,D,Bellanova,Atalanta,22,5.82,5.82,0,0,0,0,0,0,1,2,0,0
7014,D,Smolcic I.,Como,25,5.96,5.84,0,0,0,0,0,0,1,8,0,0
6013,D,Barbieri,Cremonese,26,5.98,5.87,0,0,0,0,0,0,1,8,0,0
5449,D,Parisi,Fiorentina,23,6.02,5.98,1,0,0,0,0,0,1,6,0,1
5739,D,De Winter,Milan,24,5.75,5.9,1,0,0,0,0,0,1,1,0,0
7175,D,Joao Mario,Bologna,14,5.79,6,1,0,0,0,0,0,1,2,0,0
6230,D,Dossena,Cagliari,11,5.82,5.68,0,0,0,0,0,0,1,5,0,0
6896,D,Van Der Brempt,Como,14,5.96,5.96,0,0,0,0,0,0,1,2,0,0
7131,D,Floriani Mussolini,Cremonese,23,5.72,5.72,0,0,0,0,0,0,1,2,0,0
4374,D,Walukiewicz,Sassuolo,34,5.81,5.74,0,0,0,0,0,0,1,7,0,0
5820,D,Bertola,Udinese,25,5.86,5.84,0,0,0,0,0,0,1,3,0,0
5994,D,Ebosse,Torino,16,5.75,5.72,0,0,0,0,0,0,1,4,0,0
7274,D,Zè Pedro,Cagliari,22,5.77,5.68,0,0,0,0,0,0,1,6,0,0
612,D,Bianchetti,Cremonese,27,5.72,5.69,0,0,0,0,0,0,1,4,0,0
770,D,Pezzella Giu.,Cremonese,31,5.68,5.55,0,0,0,0,0,0,1,8,1,0
5481,D,Mazzocchi,Napoli,9,5.94,5.94,0,0,0,0,0,0,1,0,1,0
6809,D,Marianucci,Torino,11,5.73,5.73,0,0,0,0,0,0,1,2,0,0
7353,D,Pedro Felipe,Sassuolo,2,5.75,6.25,0,0,0,0,0,0,1,0,0,0
2653,D,Lykogiannis,Bologna,8,5.62,5.56,0,0,0,0,0,0,1,3,0,0
5273,D,Estupinan,Milan,14,5.64,5.71,1,0,0,0,0,0,1,5,1,0
49,D,Masina,Torino,4,5.38,5.62,0,0,0,0,0,0,1,0,0,0
5156,D,Nkounkou,Torino,8,5.81,5.81,0,0,0,0,0,0,1,3,0,0
1891,D,Ceccherini,Cremonese,8,5.56,5.5,0,0,0,0,0,0,1,1,1,0
6900,D,Rui Modesto,Udinese,2,5.75,6.25,0,0,0,0,0,0,1,0,0,0
388,D,Albiol,Pisa,8,5.62,5.69,0,0,0,0,0,0,1,1,0,0
2167,C,Orsolini,Bologna,34,6.06,6.76,10,0,0,6,4,2,1,2,0,0
4970,C,Messias,Genoa,19,6.18,6.68,3,0,0,1,1,0,1,1,0,0
6398,C,Isaksen,Lazio,27,6.04,6.63,5,0,0,0,0,0,1,0,0,0
4220,C,Zambo Anguissa,Napoli,18,6.17,6.86,4,0,0,0,0,0,1,1,0,0
6666,C,Bernabè,Parma,32,6.17,6.48,3,0,0,0,0,0,1,0,0,0
2529,C,Mkhitaryan,Inter,28,6.21,6.59,4,0,0,0,0,0,1,5,0,0
5792,C,Ederson D.S.,Atalanta,30,6.25,6.43,2,0,0,1,1,0,1,3,0,0
2765,C,Odgaard,Bologna,22,5.91,6.61,5,0,0,0,0,0,1,1,0,0
5504,C,Coulibaly L.,Lecce,33,6.05,6.29,3,0,0,0,0,0,1,4,0,0
779,C,Cristante,Roma,37,6.11,6.22,2,0,0,0,0,0,1,6,0,0
4404,C,Thorsby,Cremonese,21,6.1,6.48,3,0,0,0,0,0,1,4,0,0
6898,C,Keita M.,Parma,36,6.01,6.06,1,0,0,0,0,0,1,1,0,1
4947,C,Brescianini,Fiorentina,18,5.97,6.31,2,0,0,0,0,0,1,2,0,0
4896,C,Maldini,Lazio,18,5.94,6.31,2,0,0,0,0,0,1,1,0,0
4199,C,Loftus-Cheek,Milan,21,6.1,6.52,3,0,0,0,0,0,1,2,0,0
4711,C,Kostic,Juventus,10,6.2,7.2,3,0,0,0,0,0,1,1,0,0
7318,C,Gandelman,Lecce,16,5.97,6.41,2,0,0,0,0,0,1,0,0,0
5298,C,Pobega,Bologna,23,5.83,6.17,3,0,0,0,0,0,1,2,1,0
4870,C,Adopo,Cagliari,38,5.83,5.88,1,0,0,0,0,0,1,4,0,0
6020,C,Ellertsson,Genoa,35,5.84,5.91,1,0,0,0,0,0,1,1,1,0
6815,C,Fadera,Sassuolo,24,5.92,6.15,2,0,0,0,0,0,1,5,0,0
2528,C,Matic,Sassuolo,34,5.96,5.96,1,0,0,0,0,0,1,6,1,0
6640,C,Felici,Cagliari,11,6.05,6.55,2,0,0,0,0,0,1,3,0,0
5813,C,Miretti,Juventus,15,5.97,6.2,1,0,0,0,0,0,1,1,0,0
6549,C,Pierotti,Lecce,37,5.8,5.85,1,0,0,0,0,0,1,4,0,0
6170,C,Gineitis,Torino,27,5.87,5.81,0,0,0,0,0,0,1,5,0,0
7209,C,Sorensen O.,Parma,30,5.85,5.95,1,0,0,0,0,0,1,2,0,0
5784,C,Aebischer,Pisa,35,5.8,5.8,1,0,0,0,0,0,1,8,0,0
1871,C,Deiola,Cagliari,20,5.98,5.95,0,0,0,0,0,0,1,3,0,0
181,C,Vecino,Lazio,12,5.92,5.96,0,0,0,0,0,0,1,1,0,0
6246,C,Lipani,Sassuolo,21,5.93,5.9,0,0,0,0,0,0,1,3,0,0
6917,C,Masini,Genoa,21,5.98,5.9,0,0,0,0,0,0,1,5,0,0
5290,C,Estevez,Parma,22,5.8,5.8,0,0,0,0,0,0,1,2,0,0
6593,C,Akinsanmiro,Pisa,23,5.8,5.8,0,0,0,0,0,0,1,2,0,0
5319,C,Sohm,Bologna,24,5.65,5.62,0,0,0,0,0,0,1,3,0,0
7203,C,Jashari,Milan,12,5.71,5.79,0,0,0,0,0,0,1,0,0,0
6575,C,Zaragoza,Roma,3,5.83,6,0,0,0,0,0,0,1,1,0,0
6634,C,Tete Morente,Lecce,15,5.57,5.57,0,0,0,0,0,0,1,2,0,0
5850,C,Lovric,Verona,10,5.75,5.75,0,0,0,0,0,0,1,2,0,0
4459,C,Rovella,Lazio,11,5.73,5.64,0,0,0,0,0,0,1,2,1,0
5540,C,Niasse,Verona,16,5.69,5.72,0,0,0,0,0,0,1,1,0,0
7010,C,Al-Musrati,Verona,14,5.71,5.57,0,0,0,0,0,0,1,4,1,0
7246,C,Sala A.,Lecce,4,5.75,6,0,0,0,0,0,0,1,0,0,0
7017,A,Douvikas,Como,36,6.18,7.38,14,0,0,1,1,0,1,0,0,0
2137,A,Scamacca,Atalanta,22,6.18,7.55,10,0,0,2,2,0,1,2,0,0
6572,A,Castro S.,Bologna,35,5.93,6.51,7,0,0,0,0,0,1,3,0,0
2097,A,Kean,Fiorentina,26,5.88,6.77,8,0,0,2,2,0,1,4,0,0
2499,A,Vardy,Cremonese,29,5.95,6.62,7,0,0,0,0,0,1,5,0,0
4371,A,Raspadori,Atalanta,13,6.12,6.88,3,0,0,0,0,0,1,0,0,0
4923,A,Colombo,Genoa,37,5.92,6.41,7,0,0,2,1,1,1,2,0,0
6164,A,Vitinha O.,Genoa,31,5.95,6.39,5,0,0,0,0,0,1,5,0,0
6967,A,Diao,Como,16,6,6.38,2,0,0,0,0,0,1,2,0,0
5506,A,Ekuban,Genoa,28,5.96,6.43,4,0,0,0,0,0,1,0,0,0
7008,A,Gimenez,Milan,15,5.5,5.53,0,0,0,0,0,0,1,2,0,0
6243,A,Borrelli,Cagliari,26,5.92,6.46,5,0,0,0,0,0,1,4,0,0
5500,A,Cancellieri,Lazio,28,5.93,6.29,4,0,0,0,0,0,1,6,0,0
6439,A,Cheddira,Lecce,24,5.81,6.31,4,0,0,0,0,0,1,3,0,0
2832,A,Boga,Juventus,13,6.19,7.15,4,0,0,0,0,0,1,1,0,0
6675,A,Dovbyk,Roma,13,6,6.77,3,0,0,0,0,0,1,0,0,0
5336,A,Nzola,Sassuolo,27,5.96,6.26,4,0,0,3,2,1,1,2,1,0
7316,A,Durosinmi,Pisa,10,5.7,6,1,0,0,0,0,0,1,1,1,0
5918,A,Sulemana K.,Atalanta,21,6,6.24,2,0,0,0,0,0,1,4,0,0
4359,A,Piccoli,Fiorentina,27,5.78,6.24,4,0,0,0,0,0,1,1,0,0
6145,A,Ngonge,Torino,17,5.82,6,1,0,0,0,0,0,1,2,0,0
6667,A,Benedyczak,Parma,10,5.95,6.3,1,0,0,1,1,0,1,1,0,0
608,A,Zapata D.,Torino,23,5.83,6.13,3,0,0,1,0,1,1,0,0,0
6380,A,Solomon,Fiorentina,13,5.96,6.46,2,0,0,0,0,0,1,1,0,0
5496,A,Johnsen,Cremonese,9,5.83,6.28,1,0,0,0,0,0,1,0,0,0
6643,A,Dallinga,Bologna,19,5.82,6.13,2,0,0,0,0,0,1,2,0,0
6827,A,Njie,Torino,10,5.8,6.15,1,0,0,0,0,0,1,2,0,0
7342,A,Elphege,Parma,8,6,6.88,2,0,0,0,0,0,1,0,0,0
7128,A,Kuhn,Como,14,5.96,6.25,1,0,0,0,0,0,1,0,0,0
5471,A,Djuric,Cremonese,9,6,6,0,0,0,0,0,0,1,2,0,0
479,A,Sanabria,Cremonese,23,5.76,5.89,1,0,0,0,0,0,1,2,0,0
7349,A,Kulenovic,Torino,7,5.71,5.79,0,0,0,0,0,0,1,2,0,0
6207,A,Almqvist,Parma,9,5.94,6.06,0,0,0,0,0,0,1,0,0,0
7161,A,Bayo V.,Udinese,12,5.75,5.83,0,0,0,0,0,0,1,0,0,0
6217,D,Bisseck,Inter,23,6.22,6.65,3,0,0,0,0,0,2,2,0,0
2296,D,Mancini,Roma,36,6.25,6.51,4,0,0,0,0,0,2,9,0,0
4657,D,Celik,Roma,32,6.17,6.27,1,0,0,0,0,0,2,2,1,0
4807,D,Hermoso,Roma,27,6.17,6.41,3,0,0,0,0,0,2,9,0,0
5862,D,Valeri,Parma,34,6.06,6.09,0,0,0,0,0,0,2,2,0,0
7211,D,Athekame,Milan,17,5.94,6.32,2,0,0,0,0,0,2,3,0,0
5885,D,Dodò,Fiorentina,36,5.99,6.03,1,0,0,0,0,0,2,7,0,0
7143,D,Angori,Pisa,35,5.91,5.94,0,0,0,0,0,0,2,2,0,0
4433,D,Zortea,Bologna,28,5.86,5.89,0,0,0,0,0,0,2,2,0,0
2188,D,Marusic,Lazio,33,5.86,5.97,1,0,0,0,0,0,2,1,1,0
6550,D,Garcia U.,Sassuolo,12,6.17,6.46,1,0,0,0,0,0,2,3,0,0
6426,D,Pedersen,Torino,28,5.84,5.96,1,0,0,0,0,0,2,3,0,0
5527,D,Zanoli,Udinese,19,6.05,6.29,1,0,0,0,0,0,2,1,0,0
5010,D,Ismajli,Torino,24,5.92,5.9,0,0,0,0,0,0,2,5,0,0
5555,D,Kamara H.,Udinese,26,5.88,5.87,0,0,0,0,0,0,2,5,0,0
5532,D,Bradaric,Verona,29,5.81,5.84,0,0,0,0,0,0,2,2,0,0
4385,D,Lazaro,Torino,30,5.7,5.7,0,0,0,0,0,0,2,4,0,0
7255,D,Britschgi,Parma,28,5.75,5.7,0,0,0,0,0,0,2,5,1,0
4777,C,McTominay,Napoli,33,6.39,7.26,10,0,0,1,0,1,2,1,0,0
2517,C,De Bruyne,Napoli,17,6.26,7.24,5,0,0,3,3,0,2,1,0,0
152,C,Zielinski,Inter,30,6.25,6.8,6,0,0,1,1,0,2,3,0,1
1933,C,Mandragora,Fiorentina,34,6.04,6.62,7,0,0,1,1,0,2,7,0,0
5562,C,Thuram K.,Juventus,34,6.1,6.4,3,0,0,0,0,0,2,2,0,0
7314,C,Taylor K.,Lazio,17,6.06,6.56,3,0,0,0,0,0,2,5,0,0
184,C,Bernardeschi,Bologna,24,6.04,6.56,4,0,0,1,1,0,2,3,0,0
4486,C,Strefezza,Parma,14,6.21,6.68,2,0,0,0,0,0,2,3,0,0
449,C,Vazquez,Cremonese,13,6.15,6.54,1,0,0,0,0,0,2,1,0,0
530,C,Pellegrini Lo.,Roma,24,6.04,6.58,4,0,0,2,2,0,2,2,0,0
827,C,Locatelli,Juventus,36,6.26,6.19,1,0,0,1,0,1,2,9,0,0
7070,C,Sucic P.,Inter,28,6.07,6.27,2,0,0,0,0,0,2,5,0,0
1976,C,Mazzitelli,Cagliari,14,6.07,6.57,2,0,0,0,0,0,2,3,0,0
22,C,De Roon,Atalanta,34,5.97,6,1,0,0,0,0,0,2,6,1,0
5119,C,Samardzic,Atalanta,21,5.93,6.29,2,0,0,0,0,0,2,1,0,0
795,C,El Shaarawy,Roma,18,6.14,6.33,1,0,0,0,0,0,2,4,0,0
5823,C,Baldanzi,Genoa,17,6.15,6.38,1,0,0,0,0,0,2,2,0,0
788,C,Freuler,Bologna,28,6.02,6.04,1,0,0,0,0,0,2,5,0,1
5301,C,Luis Henrique,Inter,27,5.89,6.06,1,0,0,0,0,0,2,1,0,0
6271,C,El Aynaoui,Roma,21,5.98,6.1,1,0,0,0,0,0,2,5,0,0
2839,C,Sottil,Lecce,21,6.02,6.24,1,0,0,0,0,0,2,1,0,0
7028,C,Bernede,Verona,31,5.87,6,1,0,0,0,0,0,2,2,0,0
7208,C,Miller L.,Udinese,19,5.92,5.95,0,0,0,0,0,0,2,4,0,0
6005,C,Ilkhan,Torino,17,5.82,6,1,0,0,0,0,0,2,2,1,0
5998,C,Zerbin,Cremonese,29,5.76,5.79,0,0,0,0,0,0,2,2,0,0
5318,C,Tramoni M.,Pisa,25,5.72,6,2,0,0,1,1,0,2,3,0,0
6191,C,Belahyane,Lazio,11,5.77,5.82,0,0,0,0,0,0,2,1,1,0
5585,A,Malen,Roma,18,6.72,8.97,14,0,0,4,3,1,2,1,0,0
505,A,Bonazzoli,Cremonese,35,6.16,7.01,10,0,0,3,3,0,2,4,0,0
2489,A,Pedro,Lazio,23,6.13,6.78,5,0,0,2,2,0,2,4,0,0
6556,A,Noslin,Lazio,23,6.02,6.5,4,0,0,0,0,0,2,4,1,0
6552,A,Orban G.,Verona,28,5.82,6.54,7,0,0,2,2,0,2,4,1,0
5544,A,David,Juventus,30,5.77,6.33,6,0,0,1,0,1,2,0,0,0
7120,A,Lang,Napoli,14,6.04,6.32,1,0,0,0,0,0,2,2,0,0
6365,A,Ferguson E.,Roma,14,6.11,6.86,3,0,0,0,0,0,2,1,0,0
5672,A,Dia,Lazio,25,5.68,5.86,1,0,0,0,0,0,2,1,0,0
6630,A,Mosquera,Verona,14,5.96,6.07,0,0,0,0,0,0,2,1,0,0
2788,D,Bremer,Juventus,26,6.33,6.81,4,0,0,0,0,0,3,5,0,0
1852,D,Spinazzola,Napoli,30,6.17,6.55,3,0,0,0,0,0,3,1,0,0
4734,D,Miranda J.,Bologna,31,6,6.1,1,0,0,0,0,0,3,6,0,0
6867,D,Valle,Como,26,6.06,6.23,1,0,0,0,0,0,3,3,0,0
4502,D,Gallo,Lecce,37,5.95,5.99,0,0,0,0,0,0,3,3,0,0
7329,D,Obrador,Torino,16,6.06,6.41,1,0,0,0,0,0,3,1,0,0
7219,D,Bernasconi,Atalanta,22,6.09,6.16,0,0,0,0,0,0,3,3,0,0
5701,D,Obert,Cagliari,34,5.88,5.82,0,0,0,0,0,0,3,8,1,0
4461,D,Zappa,Cagliari,25,5.9,5.98,0,0,0,0,0,0,3,2,0,0
7126,C,Baturina,Como,25,6.3,7.14,6,0,0,0,0,0,3,0,0,0
6908,C,Atta,Udinese,32,6.36,6.88,5,0,0,0,0,0,3,3,0,0
2606,C,Modric,Milan,33,6.45,6.67,2,0,0,0,0,0,3,4,0,0
5687,C,Vlasic,Torino,37,6.03,6.66,8,0,0,5,5,0,3,7,0,0
4427,C,Malinovskyi,Genoa,34,6.07,6.54,6,0,0,3,3,0,3,10,0,0
4892,C,Saelemaekers,Milan,35,6.14,6.41,3,0,0,0,0,0,3,5,0,0
5844,C,Thorstvedt,Sassuolo,31,6.15,6.48,4,0,0,0,0,0,3,9,0,0
6844,C,Rowe,Bologna,28,6.2,6.59,3,0,0,0,0,0,3,2,0,0
6684,C,Ekkelenkamp,Udinese,31,6.05,6.61,5,0,0,0,0,0,3,1,0,0
5800,C,Gudmundsson A.,Fiorentina,32,5.88,6.34,5,0,0,3,3,0,3,4,1,0
5589,C,Konè M.,Roma,29,6.26,6.53,2,0,0,0,0,0,3,2,0,0
2077,C,Pasalic,Atalanta,31,5.94,6.27,3,0,0,0,0,0,3,3,0,0
